"cd_tuss"|"ds_medicamento"|"ds_apresentacao"|"ds_laboratorio"|"dt_inicio_vigencia"|"dt_final_vigencia"|"dt_final_implantacao"|"registro_anvisa"
"90329872"|"ATIP XR"|"50 MG COM REV LIB PROL CT BL PLAS TRANS AL X 10"|"SUPERA FARMA LABORATÓRIOS S.A"|"1/1/2016"|""|"3/31/2016"|"1037202470010"
"90329880"|"ATIP XR"|"50 MG COM REV LIB PROL CT BL PLAS TRANS AL X 30"|"SUPERA FARMA LABORATÓRIOS S.A"|"1/1/2016"|""|"3/31/2016"|"1037202470029"
"90421493"|"QUEPSIA LP"|"50 MG COM REV LIB PROL CT BL PLAS TRANS AL X 10"|"MOMENTA FARMACÊUTICA LTDA."|"3/1/2019"|""|"5/31/2019"|"1942700350010"
"90421507"|"QUEPSIA LP"|"50 MG COM REV LIB PROL CT BL PLAS TRANS AL X 30"|"MOMENTA FARMACÊUTICA LTDA."|"3/1/2019"|""|"5/31/2019"|"1942700350029"
"90422333"|"HEMIFUMARATO DE QUETIAPINA"|"25 MG COM REV CT BL AL PLAS OPC X 30"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"5/31/2019"|"1832602930027"
"90422341"|"HEMIFUMARATO DE QUETIAPINA"|"100 MG COM REV CT BL AL PLAS OPC X 30"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"5/31/2019"|"1832602930043"
"90422350"|"HEMIFUMARATO DE QUETIAPINA"|"200 MG COM REV CT BL AL PLAS OPC X 30"|"SANOFI MEDLEY FARMACÊUTICA LTDA."|"10/1/2019"|""|"5/31/2019"|"1832602930086"
"90407164"|"CERDELGA"|"100 MG CAP DURA CT BL AL PLAS TRANS X 60"|"GENZYME DO BRASIL LTDA"|"3/1/2019"|""|"5/31/2019"|"1254300270019"
"90291778"|"EFRINALIN"|"1 MG/ML SOL INJ CX 100 AMP VD AMB X 1 ML"|"BLAU FARMACÊUTICA S.A."|"5/1/2014"|""|"8/31/2014"|"1163700810013"
"90099591"|"HYPOCAÍNA"|"20 MG/ML SOL INJ CX 100 AMP VD INC X 5 ML"|"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA"|"4/10/2017"|""|"7/9/2017"|"1038700390068"
"90257510"|"NEOCAÍNA 0,25% COM VASOCONSTRITOR"|"0,25 PCC SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029803500037"
"90047150"|"NEOCAÍNA 0,25% COM VASOCONSTRITOR"|"0,50 PCC SOL INJ CX 10 EST FA VD TRANS X 20ML."|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029803500118"
"90047184"|"NEOCAÍNA 0,25% COM VASOCONSTRITOR"|"0,50 PCC SOL INJ CX 6 FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029803500045"
"90257529"|"NEOCAÍNA 0,25% COM VASOCONSTRITOR"|"0,75 PCC SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029803500101"
"90206991"|"BUPSTÉSIC COM VASO"|"5,0 MG/ML+0,0091 MG/ML SOL INJ CT 6 FA VD AMB X 20 ML"|"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A"|"10/10/2012"|""|"8/31/2014"|"1049702070023"
"90047443"|"NOVABUPI COM VASOCONSTRITOR"|"2,5 MG/ML+ 9,1 MCG / ML SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029801600042"
"90047451"|"NOVABUPI COM VASOCONSTRITOR"|"5 MG/ML + 9,1 MCG/ML SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029801600026"
"90047460"|"NOVABUPI COM VASOCONSTRITOR"|"7,5 MG/ML + 9,1 MCG / ML SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029801600050"
"90048580"|"XYLESTESIN COM EPINEFRINA"|"10 MG/ML + 9,1 MCG/ML SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029800720338"
"90048598"|"XYLESTESIN COM EPINEFRINA"|"20 MG/ML + 9,1 MCG/ML SOL INJ CX 10 EST FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029800720346"
"90048601"|"XYLESTESIN COM EPINEFRINA"|"20 MG/ML + 9,1 MCG/ML SOL INJ CX 10 FA VD TRANS X 20 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029800720138"
"90099605"|"HYPOCAÍNA"|"2 PCC + 0,005 MG/ML SOL INJ CX 25 FA VD AMB X 20 ML"|"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA"|"4/10/2017"|""|"7/9/2017"|"1038700390092"
"90045068"|"ARAMIN"|"10 MG/ML SOL INJ CX 50 AMP VD INC X 1 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"10/10/2012"|""|"8/31/2014"|"1029801020011"
"90302354"|"ARAMIN"|"10 MG/ML SOL INJ CX 36 AMP VD TRANS X 1 ML (EMB HOSP)"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2016"|""|"3/31/2016"|"1029801020038"
"90375998"|"ARAMIN"|"10 MG/ML SOL INJ CX 25 AMP VD TRANS X 1 ML (EMB HOSP)"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"1/1/2018"|""|"3/31/2018"|"1029801020062"
"90398335"|"ARAMIN"|"10 MG/ML SOL INJ CX 25 AMP VD AMB X 1 ML"|"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA."|"3/1/2019"|""|"5/31/2019"|"1029801020070"
"90097378"|"HEMITARTARATO DE NOREPINEFRINA"|"2 MG/ ML SOL INJ CX 50 AMP VD AMB X 4ML (EMB HOSP) "|"HIPOLABOR FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1134301260032"
"90099672"|"HYPONOR"|"2 MG/ML SOL INJ CX 50 AMP VD AMB X 4 ML (REST HOSP)"|"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA"|"10/10/2012"|""|"8/31/2014"|"1038700300026"
"90227832"|"HEMITARTARATO DE NOREPINEFRINA"|"2 MG/ML SOL INJ IV CX 50 AMP VD AMB X 4 ML (EMB HOSP)"|"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA"|"10/10/2012"|""|"8/31/2014"|"1038700600021"
"90167406"|"HEMITARTARATO DE NOREPINEFRINA"|"2 MG/ML SOL INJ IV CX 50 AMP VD AMB X 4 ML (EMB HOSP)"|"NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1140200580028"
"90255038"|"MEPINOR"|"20 MG/ML + 18 MCG/ML SOL INJ CT 50 CARP VD INC X 1,8 ML"|"DFL INDÚSTRIA E COMÉRCIO S/A"|"12/1/2013"|""|"8/31/2014"|"1017700240012"
"90264134"|"VIVENCIA"|"1,5 MG CAP CT BL AL PLAS TRANS X 15 "|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304360014"
"90264142"|"VIVENCIA"|"1,5 MG CAP CT BL AL PLAS TRANS X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304360022"
"90264150"|"VIVENCIA"|"3,0 MG CAP CT BL AL PLAS TRANS X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304360065"
"90264169"|"VIVENCIA"|"3,0 MG CAP CT BL AL PLAS TRANS X 60"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304360073"
"90264177"|"VIVENCIA"|"4,5 MG CAP CT BL AL PLAS TRANS X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304360103"
"90264185"|"VIVENCIA"|"6,0 MG CAP CT BL AL PLAS TRANS X 30"|"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A"|"12/1/2013"|""|"8/31/2014"|"1057304360146"
"90399056"|"HEMITARTARATO DE RIVASTIGMINA"|"1,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS S/A"|"3/1/2019"|""|"5/31/2019"|"1023511570052"
"90399064"|"HEMITARTARATO DE RIVASTIGMINA"|"3,0 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS S/A"|"3/1/2019"|""|"5/31/2019"|"1023511570133"
"90399072"|"HEMITARTARATO DE RIVASTIGMINA"|"4,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS S/A"|"3/1/2019"|""|"5/31/2019"|"1023511570214"
"90399080"|"HEMITARTARATO DE RIVASTIGMINA"|"6,0 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS S/A"|"3/1/2019"|""|"5/31/2019"|"1023511570291"
"90364198"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 490 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450168"
"90364147"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450117"
"90364104"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 56"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450079"
"90364201"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"2 MG/ML SOL CX 50 FR PLAS AMB X 120 ML + 50 SER DOS (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450036"
"90364210"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"2 MG/ML SOL CT FR PLAS AMB X 120 ML + SER DOS"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450011"
"90364228"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"2 MG/ML SOL CT FR VD AMB X 120 ML + SER DOS"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450028"
"90364236"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"2 MG/ML SOL CX 50 FR VD AMB X 120 ML + 50 SER DOS (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450044"
"90364082"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450052"
"90364090"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450060"
"90364112"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 90 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450087"
"90364120"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 450 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450095"
"90364139"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 490 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450109"
"90364155"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450125"
"90364163"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 56"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450133"
"90364171"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 90 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450141"
"90364180"|"HIDROGENOTARTARATO DE RIVASTIGMINA"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 450 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"4/10/2017"|""|"7/9/2017"|"1542302450151"
"90380193"|"RIVASTELON"|"2 MG/ML SOL CT FR PLAS AMB X 120 ML + SER DOS"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290012"
"90380207"|"RIVASTELON"|"2 MG/ML SOL CT FR VD AMB X 120 ML + SER DOS"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290020"
"90380215"|"RIVASTELON"|"2 MG/ML SOL CX 50 FR PLAS AMB X 120 ML + 50 SER DOS (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290039"
"90380223"|"RIVASTELON"|"2 MG/ML SOL CX 50 FR VD AMB X 120 ML + 50 SER DOS (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290047"
"90380231"|"RIVASTELON"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290055"
"90380240"|"RIVASTELON"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290071"
"90380258"|"RIVASTELON"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 56"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290081"
"90380266"|"RIVASTELON"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 90 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290098"
"90380274"|"RIVASTELON"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 450 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290101"
"90380282"|"RIVASTELON"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 14"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290128"
"90380290"|"RIVASTELON"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 28"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290136"
"90380304"|"RIVASTELON"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 56"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290144"
"90380312"|"RIVASTELON"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 90 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290152"
"90380320"|"RIVASTELON"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 450 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290160"
"90380339"|"RIVASTELON"|"3,0 MG CAP DURA CT BL AL PLAS TRANS X 490 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290179"
"90380347"|"RIVASTELON"|"1,5 MG CAP DURA CT BL AL PLAS TRANS X 490 (EMB HOSP)"|"GEOLAB INDÚSTRIA FARMACÊUTICA S/A"|"1/1/2018"|""|"3/31/2018"|"1542302290111"
"90260104"|"HEMITARTARATO DE RIVASTIGMINA"|"6 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"INSTITUTO VITAL BRAZIL S/A"|"12/1/2013"|""|"8/31/2014"|"1040701030105"
"90260074"|"HEMITARTARATO DE RIVASTIGMINA"|"1,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"INSTITUTO VITAL BRAZIL S/A"|"12/1/2013"|""|"8/31/2014"|"1040701030016"
"90260082"|"HEMITARTARATO DE RIVASTIGMINA"|"3 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"INSTITUTO VITAL BRAZIL S/A"|"12/1/2013"|""|"8/31/2014"|"1040701030040"
"90260090"|"HEMITARTARATO DE RIVASTIGMINA"|"4,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"INSTITUTO VITAL BRAZIL S/A"|"12/1/2013"|""|"8/31/2014"|"1040701030075"
"90121082"|"HEMITARTARATO DE RIVASTIGMINA"|"2 MG/ML SOL OR CT FR VD AMB X 120 ML + SER DOSAD"|"LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA"|"10/10/2012"|""|"8/31/2014"|"1064601830018"
"90230094"|"HEMITARTARATO DE RIVASTIGMINA"|"1,5 MG CAP DURA CT BL AL PLAS INC X 30"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121304420020"
"90230108"|"HEMITARTARATO DE RIVASTIGMINA"|"3 MG CAP DURA CT BL AL PLAS INC X 30"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121304420063"
"90230116"|"HEMITARTARATO DE RIVASTIGMINA"|"3 MG CAP DURA CT BL AL PLAS INC X 60"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121304420071"
"90230124"|"HEMITARTARATO DE RIVASTIGMINA"|"4,5 MG CAP DURA CT BL AL PLAS INC X 30"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121304420101"
"90230132"|"HEMITARTARATO DE RIVASTIGMINA"|"6 MG CAP DURA CT BL AL PLAS INC X 30"|"BIOSINTÉTICA FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1121304420144"
"90275365"|"HEMITARTARATO DE RIVASTIGMINA"|"1,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2016"|""|"3/31/2016"|"1267501520057"
"90275373"|"HEMITARTARATO DE RIVASTIGMINA"|"3 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2016"|""|"3/31/2016"|"1267501520111"
"90275390"|"HEMITARTARATO DE RIVASTIGMINA"|"6 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"NOVA QUIMICA FARMACÊUTICA S/A"|"1/1/2016"|""|"3/31/2016"|"1267501520235"
"90235258"|"HEMITARTARATO DE RIVASTIGMINA"|"1,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307450055"
"90235266"|"HEMITARTARATO DE RIVASTIGMINA"|"3 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307450136"
"90235274"|"HEMITARTARATO DE RIVASTIGMINA"|"4,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307450217"
"90235282"|"HEMITARTARATO DE RIVASTIGMINA"|"6 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307450292"
"90235789"|"TIGMA"|"1,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307390052"
"90235797"|"TIGMA"|"3,0 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307390133"
"90235800"|"TIGMA"|"4,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"GERMED FARMACEUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1058307390214"
"90170385"|"EXELON"|"1,5 MG CAP GEL DURA CT BL AL PVC/PE/PVDC X 28"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800990123"
"90170407"|"EXELON"|"2 MG/ML SOL OR CT FR VD AMB X 120 ML + SER DOS"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800990069"
"90170415"|"EXELON"|"3,0 MG CAP GEL DURA CT BL AL PVC/PE/PVDC X 28"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800990131"
"90170431"|"EXELON"|"4,5 MG CAP GEL DURA CT BL AL PVC/PE/PVDC X 28"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800990158"
"90170440"|"EXELON"|"6,0 MG CAP GEL DURA CT BL AL PVC/PE/PVDC X 28"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800990166"
"90170393"|"EXELON"|"2 MG/ML SOL ORAL CT FR VD AMB X 50 ML + SER DOS"|"NOVARTIS BIOCIENCIAS S.A"|"10/10/2012"|""|"8/31/2014"|"1006800990212"
"90240472"|"VASTIGMA"|"1,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS SIGMA PHARMA LTDA"|"10/10/2012"|""|"8/31/2014"|"1356906440051"
"90240480"|"VASTIGMA"|"3,0 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS SIGMA PHARMA LTDA"|"10/10/2012"|""|"8/31/2014"|"1356906440130"
"90240499"|"VASTIGMA"|"4,5 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS SIGMA PHARMA LTDA"|"10/10/2012"|""|"8/31/2014"|"1356906440211"
"90240502"|"VASTIGMA"|"6,0 MG CAP GEL DURA CT BL AL PLAS OPC X 30"|"EMS SIGMA PHARMA LTDA"|"10/10/2012"|""|"8/31/2014"|"1356906440297"
"90049896"|"NAVELBINE"|"10 MG/ML SOL INJ CT FA VD INC X 1 ML"|"LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1016202490019"
"90049900"|"NAVELBINE"|"10 MG/ML SOL INJ CT FA VD INC X 5 ML "|"LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1016202490027"
"90049918"|"NAVELBINE"|"20 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 1"|"LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1016202480013"
"90049926"|"NAVELBINE"|"30 MG CAP GEL MOLE CT BL PVC/PVDC/AL X 1"|"LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA"|"10/10/2012"|""|"8/31/2014"|"1016202480021"
"90400151"|"EVOTABINA"|"10 MG/ML SOL INJ CT FA VD TRANS X 1 ML "|"FARMARIN INDUSTRIA E COMERCIO LTDA"|"3/1/2019"|""|"5/31/2019"|"1168800270011"
"90400160"|"EVOTABINA"|"10 MG/ML SOL INJ CT FA VD TRANS X 5 ML "|"FARMARIN INDUSTRIA E COMERCIO LTDA"|"3/1/2019"|""|"5/31/2019"|"1168800270038"
"90381700"|"EVOTABINA"|"10 MG/ML SOL INJ CT FA VD TRANS X 1 ML"|"WYETH INDÚSTRIA FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1211003500016"
"90381718"|"EVOTABINA"|"10 MG/ML SOL INJ CT FA VD TRANS X 5 ML "|"WYETH INDÚSTRIA FARMACÊUTICA LTDA"|"1/1/2018"|""|"3/31/2018"|"1211003500032"
"90158644"|"ONCOBINE"|"10 MG/ML SOL INJ IV CT FA VD INC X 5ML "|"UCB BIOPHARMA LTDA."|"1/1/2018"|""|"3/31/2018"|"1236100640027"
"90158636"|"ONCOBINE"|"10 MG/ML SOL INJ IV CT FA VD INC X 1ML "|"UCB BIOPHARMA LTDA."|"1/1/2018"|""|"3/31/2018"|"1236100640019"
"90333080"|"STILNOX"|"10 MG COM REV CT BL AL PLAS TRANS X 30"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"6/1/2016"|""|"8/31/2016"|"1130010010118"
"90333110"|"STILNOX CR"|"6,25 MG COM LIB PROL CT BL AL PLAS TRANS X 30"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"6/1/2016"|""|"8/31/2016"|"1130010010101"
"90333128"|"STILNOX CR"|"12,5 MG COM LIB PROL CT BL AL PLAS TRANS X 30"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"6/1/2016"|""|"8/31/2016"|"1130010010096"
"90196996"|"STILNOX"|"10 MG COM REV CT BL AL PLAS INC X 20"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1130010010045"
"90197020"|"STILNOX CR"|"12,5 MG COM MULT LIB PROL CT BL AL PLAS INC X 20"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1130010010088"
"90197046"|"STILNOX CR"|"6,25 MG COM MULT LIB PROL CT BL AL PLAS INC X 20"|"SANOFI-AVENTIS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1130010010061"
"90027604"|"NOCTIDEN"|"10 MG COM REV CT BL AL PLAS AMB X 20"|"BIOLAB SANUS FARMACÊUTICA LTDA"|"10/10/2012"|""|"8/31/2014"|"1097401290024"
